lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,A_est.1.1,A_est.2.1,A_est.1.2,A_est.2.2,filtered_state.1.1,filtered_state.2.1,filtered_state.3.1,filtered_state.4.1,filtered_state.5.1,filtered_state.6.1,filtered_state.7.1,filtered_state.8.1,filtered_state.9.1,filtered_state.10.1,filtered_state.1.2,filtered_state.2.2,filtered_state.3.2,filtered_state.4.2,filtered_state.5.2,filtered_state.6.2,filtered_state.7.2,filtered_state.8.2,filtered_state.9.2,filtered_state.10.2,log_marginal
# Adaptation terminated
# Step size = 0.887452
# Diagonal elements of inverse mass matrix:
# 0.108906, 0.12301
-26.763687,0.88472681,0.88745175,2,3,0,30.231931,0.76796675,0.18863146,0.23203325,0.81136854,0.2223815,0.15400105,0.13940192,0.13638406,0.69101498,0.28013242,0.16696011,0.70222443,0.84946081,0.33683882,0.7776185,0.84599895,0.86059808,0.86361594,0.30898502,0.71986758,0.83303989,0.29777557,0.15053919,0.66316118,-6.7998237
-26.555816,0.94028898,0.88745175,2,3,0,27.356394,0.78271353,0.13103362,0.21728647,0.86896638,0.20003305,0.13289739,0.12012255,0.11777056,0.76052101,0.27626666,0.1483048,0.77012275,0.90259812,0.32779852,0.79996695,0.86710261,0.87987745,0.88222944,0.23947899,0.72373334,0.8516952,0.22987725,0.097401879,0.67220148,-6.7316022
-27.691204,0.79404974,0.88745175,1,3,0,28.544396,0.88147689,0.10845912,0.11852311,0.89154088,0.11734218,0.065965941,0.060516274,0.059954055,0.79570964,0.17717976,0.072673997,0.79944502,0.92981373,0.21400742,0.88265782,0.93403406,0.93948373,0.94004594,0.20429036,0.82282024,0.927326,0.20055498,0.07018627,0.78599258,-6.9925373
-26.846109,0.99843405,0.88745175,2,3,0,28.073213,0.75214102,0.1970337,0.24785898,0.8029663,0.23587078,0.16735037,0.1517657,0.14833086,0.68163285,0.29260439,0.18088219,0.6936869,0.83915639,0.35003954,0.76412922,0.83264963,0.8482343,0.85166914,0.31836715,0.70739561,0.81911781,0.3063131,0.16084361,0.64996046,-6.7715469
-28.125912,0.82223943,0.88745175,2,3,0,28.631729,0.6613469,0.060126219,0.3386531,0.93987378,0.26487757,0.19757842,0.18028306,0.17596455,0.86614214,0.39717059,0.23403442,0.87714694,0.9534983,0.43522621,0.73512243,0.80242158,0.81971694,0.82403545,0.13385786,0.60282941,0.76596558,0.12285306,0.046501703,0.56477379,-6.3963747
-28.679905,0.95573545,0.88745175,3,7,0,28.932886,0.87961467,0.25556489,0.12038533,0.74443511,0.13920269,0.081954153,0.074636378,0.073728977,0.62843813,0.16579886,0.085491736,0.63337962,0.8100339,0.21159982,0.86079731,0.91804585,0.92536362,0.92627102,0.37156187,0.83420114,0.91450826,0.36662038,0.1899661,0.78840018,-7.3924584
-27.028621,1,0.88745175,2,3,0,28.811832,0.75996585,0.078909484,0.24003415,0.92109052,0.20672556,0.1390836,0.12574189,0.12319543,0.83790994,0.31209526,0.16141727,0.84675525,0.94452278,0.35410223,0.79327444,0.8609164,0.87425811,0.87680457,0.16209006,0.68790474,0.83858273,0.15324475,0.055477216,0.64589777,-6.6136343
-27.65988,0.92373065,0.88745175,3,7,0,28.710582,0.7404537,0.057223159,0.2595463,0.94277684,0.21587067,0.14772172,0.13363245,0.13081295,0.87560686,0.33854429,0.17513325,0.88373819,0.96063598,0.37367065,0.78412933,0.85227828,0.86636755,0.86918705,0.12439314,0.66145571,0.82486675,0.11626181,0.039364023,0.62632935,-6.5571538
-27.419567,0.95586933,0.88745175,2,7,0,28.687438,0.84443316,0.079914557,0.15556684,0.92008544,0.14462558,0.086108945,0.078309086,0.077301041,0.83938813,0.22786546,0.097978711,0.84433042,0.94898349,0.26395994,0.85537442,0.91389105,0.92169091,0.92269896,0.16061187,0.77213454,0.90202129,0.15566958,0.051016507,0.73604006,-6.8440345
-27.704968,0.96593314,0.88745175,2,3,0,28.253838,0.88474168,0.1199949,0.11525832,0.8800051,0.11580685,0.064888554,0.059564267,0.059022679,0.77913135,0.17100974,0.070974068,0.78285275,0.92117222,0.20891406,0.88419315,0.93511145,0.94043573,0.94097732,0.22086865,0.82899026,0.92902593,0.21714725,0.07882778,0.79108594,-7.022125
-28.39969,0.96913557,0.88745175,2,3,0,28.625889,0.89774169,0.083455109,0.10225831,0.91654489,0.10037101,0.054385266,0.050267038,0.049907409,0.83502001,0.16196781,0.060213552,0.83760486,0.94928475,0.19144445,0.89962899,0.94561473,0.94973296,0.95009259,0.16497999,0.83803219,0.93978645,0.16239514,0.050715252,0.80855555,-7.0090974
-27.831504,0.99520583,0.88745175,3,7,0,29.453478,0.80897449,0.05413694,0.19102551,0.94586306,0.16802483,0.10490301,0.094982859,0.093473597,0.88383934,0.27586358,0.12322609,0.88915029,0.96604794,0.30655824,0.83197517,0.89509699,0.90501714,0.9065264,0.11616066,0.72413642,0.87677391,0.11084971,0.033952059,0.69344176,-6.7270815
-31.781787,0.88595399,0.88745175,3,7,0,31.782476,0.59679189,0.020081535,0.40320811,0.97991846,0.29151932,0.22710491,0.20886327,0.20382721,0.94827544,0.46570069,0.28031307,0.95419964,0.98453013,0.48250351,0.70848068,0.77289509,0.79113673,0.79617279,0.051724562,0.53429931,0.71968693,0.045800358,0.01546987,0.51749649,-6.3276117
-27.069625,0.94100101,0.88745175,2,3,0,32.327242,0.70587011,0.088786793,0.29412989,0.91121321,0.24402172,0.1756366,0.15950979,0.15582224,0.8187532,0.35223183,0.20289543,0.83041313,0.93180234,0.39885504,0.75597828,0.8243634,0.84049021,0.84417776,0.1812468,0.64776817,0.79710457,0.16958687,0.068197664,0.60114496,-6.4923313
-28.282855,0.78320066,0.88745175,2,3,0,29.504035,0.57822888,0.13147084,0.42177112,0.86852916,0.32687827,0.26872032,0.2503592,0.24467731,0.7439956,0.41900223,0.29898903,0.76074186,0.87040964,0.47218863,0.67312173,0.73127968,0.7496408,0.75532269,0.2560044,0.58099777,0.70101097,0.23925814,0.12959036,0.52781137,-6.2773183
-27.810402,1,0.88745175,3,7,0,28.436139,0.61365193,0.17684526,0.38634807,0.82315474,0.31942718,0.2597329,0.24127994,0.23569552,0.69312901,0.39057296,0.28253168,0.70943216,0.8295489,0.44611636,0.68057282,0.7402671,0.75872006,0.76430448,0.30687099,0.60942704,0.71746832,0.29056784,0.1704511,0.55388364,-6.3783516
-28.975989,0.62961068,0.88745175,2,7,0,32.893118,0.6220652,0.050853483,0.3779348,0.94914652,0.28478647,0.21948889,0.20142215,0.19655351,0.88170672,0.42800651,0.26189186,0.89267993,0.95908054,0.46248891,0.71521353,0.78051111,0.79857785,0.80344649,0.11829328,0.57199349,0.73810814,0.10732007,0.040919462,0.53751109,-6.3366713
-27.26131,0.92269781,0.88745175,3,7,0,29.82539,0.68235293,0.088134754,0.31764707,0.91186525,0.25835208,0.19060013,0.1736338,0.1695087,0.81832327,0.36963689,0.22030438,0.83082224,0.93014384,0.41652733,0.74164792,0.80939987,0.8263662,0.8304913,0.18167673,0.63036311,0.77969562,0.16917776,0.069856162,0.58347267,-6.4419705
-26.970717,0.98414106,0.88745175,3,7,0,27.712379,0.83322984,0.17356101,0.16677016,0.82643899,0.16791042,0.10480768,0.094897953,0.093391397,0.70964977,0.22065208,0.11353423,0.71697783,0.87208223,0.27158485,0.83208958,0.89519232,0.90510205,0.9066086,0.29035023,0.77934792,0.88646577,0.28302217,0.12791777,0.72841515,-6.9691397
-26.70827,0.98318782,0.88745175,2,3,0,27.234903,0.71048899,0.13814038,0.28951101,0.86185962,0.25144902,0.18332963,0.16674855,0.16283255,0.74735014,0.33406679,0.20457069,0.76058468,0.88703645,0.3892113,0.74855098,0.81667037,0.83325145,0.83716745,0.25264986,0.66593321,0.79542931,0.23941532,0.11296355,0.6107887,-6.5495363
-31.854861,0.60619205,0.88745175,2,5,0,31.877296,0.82353115,0.012441217,0.17646885,0.98755878,0.15160194,0.091564875,0.083137756,0.081991512,0.97060295,0.28288775,0.11174601,0.97208179,0.99322188,0.2915906,0.84839806,0.90843512,0.91686224,0.91800849,0.029397052,0.71711225,0.88825399,0.02791821,0.0067781201,0.7084094,-6.7643669
-30.934632,0.99955114,0.88745175,3,7,0,31.941569,0.77444616,0.01589882,0.22555384,0.98410118,0.1864613,0.12070525,0.10911929,0.10714411,0.96214193,0.33248052,0.1489547,0.96472688,0.99068602,0.34444436,0.8135387,0.87929475,0.89088071,0.89285589,0.037858067,0.66751948,0.8510453,0.035273119,0.0093139838,0.65555564,-6.6392443
-27.755081,0.96236852,0.88745175,3,7,0,31.467236,0.72637226,0.056175481,0.27362774,0.94382452,0.22475439,0.1563162,0.14153646,0.13844568,0.87697613,0.35077004,0.18571703,0.88551368,0.96072722,0.38589282,0.77524561,0.8436838,0.85846354,0.86155432,0.12302387,0.64922996,0.81428297,0.11448632,0.039272776,0.61410718,-6.5252342
-27.089738,1,0.88745175,2,3,0,27.82518,0.78489284,0.076496498,0.21510716,0.9235035,0.18892073,0.12287953,0.11107493,0.10903341,0.84304608,0.29034137,0.14237629,0.85064613,0.94808263,0.33030878,0.81107927,0.87712047,0.88892507,0.89096659,0.15695392,0.70965863,0.85762371,0.14935387,0.051917367,0.66969122,-6.6758441
-26.601744,0.92670662,0.88745175,3,7,0,28.485618,0.73996726,0.15484657,0.26003274,0.84515343,0.23528411,0.16676032,0.15121631,0.14779968,0.72809622,0.30797083,0.18416063,0.74032189,0.87583123,0.36396182,0.76471589,0.83323968,0.84878369,0.85220032,0.27190378,0.69202917,0.81583937,0.25967811,0.12416877,0.63603818,-6.6513083
-26.537714,0.99496287,0.88745175,1,3,0,26.663678,0.76533232,0.13321631,0.23466768,0.86678369,0.21305314,0.1450377,0.13117507,0.12844048,0.75682312,0.29115749,0.16193111,0.76738901,0.89870056,0.34397266,0.78694686,0.8549623,0.86882493,0.87155952,0.24317688,0.70884251,0.83806889,0.23261099,0.10129944,0.65602734,-6.6863632
-26.619635,0.98096339,0.88745175,1,3,0,26.709119,0.79694509,0.15350377,0.20305491,0.84649623,0.19346833,0.12694088,0.11473542,0.11256888,0.7322546,0.25890746,0.13964154,0.74147848,0.88476445,0.31187306,0.80653167,0.87305912,0.88526458,0.88743112,0.2677454,0.74109254,0.86035846,0.25852152,0.11523555,0.68812694,-6.8122602
-26.571748,0.96458255,0.88745175,3,7,0,26.986016,0.75874263,0.15648322,0.24125737,0.84351678,0.22240332,0.15402227,0.13942147,0.13640294,0.7270416,0.29227237,0.16977947,0.73837276,0.87705548,0.34772364,0.77759668,0.84597773,0.86057853,0.86359706,0.2729584,0.70772763,0.83022053,0.26162724,0.12294452,0.65227636,-6.7064028
-26.546979,0.998847,0.88745175,2,3,0,26.59828,0.75921699,0.12922834,0.24078301,0.87077166,0.21661824,0.14843725,0.13428842,0.13144629,0.76187423,0.29730002,0.16621519,0.77265874,0.90150715,0.34989479,0.78338176,0.85156275,0.86571158,0.86855371,0.23812577,0.70269998,0.83378481,0.22734126,0.098492847,0.65010521,-6.6638649
-30.494873,0.63722797,0.88745175,2,3,0,30.930388,0.56940215,0.038745517,0.43059785,0.96125448,0.30937036,0.24778325,0.22930749,0.22388989,0.90364461,0.46673248,0.29811188,0.91385952,0.96693546,0.49550427,0.69062964,0.75221675,0.77069251,0.77611011,0.096355393,0.53326752,0.70188812,0.086140484,0.033064537,0.50449573,-6.2862275
-31.728424,0.92704352,0.88745175,2,3,0,32.048818,0.52715017,0.033755606,0.47284983,0.96624439,0.32857461,0.27078198,0.25245084,0.2467501,0.91193186,0.49249997,0.32593268,0.92186853,0.9692569,0.51868188,0.67142539,0.72921802,0.74754916,0.7532499,0.088068144,0.50750003,0.67406732,0.078131466,0.030743098,0.48131812,-6.2679765
-31.058986,1,0.88745175,1,1,0,32.074127,0.56703629,0.031663333,0.43296371,0.96833667,0.30897281,0.24731524,0.22884091,0.22343069,0.91948072,0.473348,0.29994168,0.92840181,0.9733929,0.49804745,0.69102719,0.75268476,0.77115909,0.77656931,0.080519283,0.526652,0.70005832,0.071598191,0.026607097,0.50195255,-6.2908658
-30.226084,1,0.88745175,2,3,0,32.315024,0.77870657,0.020351048,0.22129343,0.97964895,0.18426648,0.11877807,0.10738818,0.10547142,0.9521634,0.32520498,0.14563918,0.95527894,0.98796698,0.34001591,0.81573352,0.88122193,0.89261182,0.89452858,0.047836603,0.67479502,0.85436082,0.044721061,0.012033021,0.65998409,-6.6479234
-27.886174,0.97728526,0.88745175,1,3,0,31.498555,0.80633778,0.052433292,0.19366222,0.94756671,0.1696962,0.10629943,0.096227095,0.094678031,0.88697078,0.27936217,0.12515008,0.89227432,0.96715356,0.30953479,0.8303038,0.89370057,0.90377291,0.90532197,0.11302922,0.72063783,0.87484992,0.10772568,0.032846437,0.69046521,-6.7193833
-27.22644,1,0.88745175,2,3,0,27.979324,0.81435908,0.07583399,0.18564092,0.92416601,0.16727317,0.10427735,0.094425668,0.092934139,0.84526548,0.26155084,0.12011648,0.85147515,0.95034759,0.29929303,0.83272683,0.89572265,0.90557433,0.90706586,0.15473452,0.73844916,0.87988352,0.14852485,0.049652409,0.70070697,-6.7548687
-27.634438,0.94600096,0.88745175,2,3,0,28.398657,0.72808833,0.059332256,0.27191167,0.94066774,0.22424236,0.15581543,0.14107441,0.13799939,0.87113246,0.34776756,0.18453796,0.87988961,0.95831027,0.38413771,0.77575764,0.84418457,0.85892559,0.86200061,0.12886754,0.65223244,0.81546204,0.12011039,0.041689731,0.61586229,-6.5296538
-27.362232,0.9708508,0.88745175,3,7,0,28.176391,0.80064403,0.23414767,0.19935597,0.76585233,0.20654191,0.13891231,0.12558595,0.1230449,0.64725295,0.24802125,0.14746021,0.65694021,0.81485952,0.30342462,0.79345809,0.86108769,0.87441405,0.8769551,0.35274705,0.75197875,0.85253979,0.34305979,0.18514048,0.69657538,-7.0305717
-28.250822,0.92296381,0.88745175,3,7,0,28.928058,0.64220527,0.063152013,0.35779473,0.93684799,0.27636561,0.21010887,0.19232363,0.18767888,0.85922197,0.40826298,0.2479445,0.87107207,0.94938197,0.44771048,0.72363439,0.78989113,0.80767637,0.81232112,0.14077803,0.59173702,0.7520555,0.12892793,0.050618032,0.55228952,-6.3638845
-27.878271,0.92538789,0.88745175,2,3,0,29.140779,0.88474476,0.096253999,0.11525524,0.903746,0.11310609,0.063007746,0.0579018,0.057395372,0.81428517,0.17573344,0.069761571,0.8176686,0.93923006,0.20992867,0.88689391,0.93699225,0.9420982,0.94260463,0.18571483,0.82426656,0.93023843,0.1823314,0.060769941,0.79007133,-6.9848739
-26.61517,0.98450724,0.88745175,2,3,0,28.274703,0.79572207,0.15362214,0.20427793,0.84637786,0.19442898,0.1278056,0.1155161,0.11332278,0.7320639,0.26002744,0.14060614,0.74135889,0.88450876,0.31309613,0.80557102,0.8721944,0.8844839,0.88667722,0.2679361,0.73997256,0.85939386,0.25864111,0.11549124,0.68690387,-6.8088269
-29.422574,0.65696409,0.88745175,2,3,0,30.776819,0.89907515,0.26888702,0.10092485,0.73111298,0.12129839,0.068769546,0.062992807,0.062375268,0.61679353,0.14273277,0.071213584,0.62058503,0.80228118,0.1844072,0.87870161,0.93123045,0.93700719,0.93762473,0.38320647,0.85726723,0.92878642,0.37941497,0.19771882,0.8155928,-7.5222536
-30.310597,0.98413408,0.88745175,3,7,0,31.409304,0.50710999,0.079393197,0.49289001,0.9206068,0.3487026,0.29566741,0.27795289,0.27213216,0.81541779,0.47279226,0.33888069,0.83132994,0.91662957,0.51707671,0.6512974,0.70433259,0.72204711,0.72786784,0.18458221,0.52720774,0.66111931,0.16867006,0.083370432,0.48292329,-6.2169429
-28.390632,1,0.88745175,2,3,0,30.120457,0.57905476,0.10848032,0.42094524,0.89151968,0.32072876,0.26129474,0.24285318,0.23725006,0.7769651,0.4256046,0.29533791,0.79321173,0.8959364,0.47642607,0.67927124,0.73870526,0.75714682,0.76274994,0.2230349,0.5743954,0.70466209,0.20678827,0.1040636,0.52357393,-6.2720217
-27.415325,0.97921653,0.88745175,2,3,0,28.998892,0.86898062,0.11145885,0.13101938,0.88854115,0.12850574,0.073978929,0.06759277,0.066866369,0.79096107,0.19154445,0.081797989,0.7953943,0.92658662,0.2309102,0.87149426,0.92602107,0.93240723,0.93313363,0.20903893,0.80845555,0.91820201,0.2046057,0.073413381,0.7690898,-6.9580993
-27.172966,0.99976219,0.88745175,2,3,0,27.821115,0.83615987,0.19474881,0.16384013,0.80525119,0.16906573,0.10577183,0.095756888,0.094222898,0.68643397,0.21556065,0.11350038,0.69376675,0.85441485,0.26713134,0.83093427,0.89422817,0.90424311,0.9057771,0.31356603,0.78443935,0.88649962,0.30623325,0.14558515,0.73286866,-7.0336057
-30.48478,0.84425033,0.88745175,3,7,0,30.670147,0.47762287,0.14360071,0.52237713,0.85639929,0.37887008,0.33430789,0.31842408,0.3128265,0.71095739,0.46168658,0.36455048,0.72794304,0.82787182,0.51069864,0.62112992,0.66569211,0.68157592,0.6871735,0.28904261,0.53831342,0.63544952,0.27205696,0.17212818,0.48930136,-6.1723236
-26.896639,1,0.88745175,2,3,0,29.909608,0.83269024,0.16136443,0.16730976,0.83863557,0.16632093,0.10348684,0.093721905,0.092252691,0.72389428,0.22273615,0.11274043,0.73112368,0.88237308,0.27291143,0.83367907,0.89651316,0.90627809,0.90774731,0.27610572,0.77726385,0.88725957,0.26887632,0.11762692,0.72708857,-6.9391043
-29.462498,0.79417074,0.88745175,3,7,0,29.536861,0.70868452,0.028924486,0.29131548,0.97107551,0.23076486,0.1622438,0.14702003,0.14374357,0.93166042,0.38136987,0.19870966,0.93743741,0.98072523,0.40295927,0.76923514,0.8377562,0.85297997,0.85625643,0.068339578,0.61863013,0.80129034,0.062562594,0.01927477,0.59704073,-6.4906187
-28.040863,1,0.88745175,2,3,0,29.658836,0.82893361,0.052481083,0.17106639,0.94751892,0.15293102,0.092618476,0.084071157,0.082897483,0.88752997,0.25527924,0.10827638,0.89197848,0.9679758,0.28398517,0.84706898,0.90738152,0.91592884,0.91710252,0.11247003,0.74472076,0.89172362,0.10802152,0.032024198,0.71601483,-6.7807413
-27.019519,0.99344987,0.88745175,3,7,0,28.239436,0.84293388,0.11204544,0.15706612,0.88795456,0.15029953,0.09053682,0.082227299,0.081107595,0.78931941,0.2208362,0.1009628,0.79517489,0.92409612,0.26391793,0.84970047,0.90946318,0.9177727,0.9188924,0.21068059,0.7791638,0.8990372,0.20482511,0.075903883,0.73608207,-6.8790633
-27.190542,0.90819015,0.88745175,2,3,0,28.53511,0.72615175,0.07584562,0.27384825,0.92415438,0.22858735,0.16008584,0.14502062,0.14181157,0.84150252,0.34171446,0.1868015,0.85157922,0.94465147,0.38406071,0.77141265,0.83991416,0.85497938,0.85818843,0.15849748,0.65828554,0.8131985,0.14842078,0.05534853,0.61593929,-6.5310511
-27.76102,0.97900225,0.88745175,2,3,0,27.905181,0.74890786,0.053920947,0.25109214,0.94607905,0.20973787,0.14190538,0.12831372,0.12567817,0.88218123,0.33296248,0.16862912,0.88972469,0.96360072,0.36641707,0.79026213,0.85809462,0.87168628,0.87432183,0.11781877,0.66703752,0.83137088,0.11027531,0.036399277,0.63358293,-6.5760165
-27.662603,0.9914114,0.88745175,2,3,0,28.204657,0.81744664,0.060286021,0.18255336,0.93971398,0.16266477,0.10047333,0.091041529,0.089656422,0.8727281,0.26434893,0.1171046,0.87805455,0.96200261,0.29679459,0.83733523,0.89952667,0.90895847,0.91034358,0.1272719,0.73565107,0.8828954,0.12194545,0.037997394,0.70320541,-6.7529374
-26.631829,0.91330686,0.88745175,1,3,0,29.270296,0.72567885,0.13381512,0.27432115,0.86618488,0.24052582,0.17206254,0.15616291,0.15258362,0.75394548,0.32349556,0.19245978,0.76643305,0.89317389,0.37785823,0.75947418,0.82793746,0.84383709,0.84741638,0.24605452,0.67650444,0.80754022,0.23356695,0.10682611,0.62214177,-6.5820339
-26.53847,0.97858513,0.88745175,2,3,0,26.836003,0.77286598,0.13487645,0.22713402,0.86512355,0.20794913,0.14022699,0.12678334,0.1242008,0.75497082,0.28422995,0.15629526,0.76518057,0.89812641,0.33684724,0.79205087,0.85977301,0.87321666,0.8757992,0.24502918,0.71577005,0.84370474,0.23481943,0.10187359,0.66315276,-6.7098279
-26.590486,0.98641055,0.88745175,1,3,0,26.660051,0.7363875,0.14435431,0.2636125,0.85564569,0.2355243,0.16700179,0.15144111,0.14801702,0.74090493,0.31280312,0.1855542,0.75312292,0.8849494,0.36800219,0.7644757,0.83299821,0.84855889,0.85198298,0.25909507,0.68719688,0.8144458,0.24687708,0.1150506,0.63199781,-6.6248371
-26.900872,0.96853314,0.88745175,2,3,0,26.959031,0.75052725,0.20242775,0.24947275,0.79757225,0.23826364,0.16976588,0.15401757,0.15050846,0.67610115,0.29347331,0.18306436,0.68825845,0.83395428,0.35100847,0.76173636,0.83023412,0.84598243,0.84949154,0.32389885,0.70652669,0.81693564,0.31174155,0.16604572,0.64899153,-6.7795614
-26.571125,0.85362513,0.88745175,2,3,0,28.313827,0.74733567,0.12688804,0.25266433,0.87311196,0.22443565,0.15600439,0.14124874,0.13816777,0.76445175,0.30780713,0.17509079,0.77576383,0.90219068,0.36059092,0.77556435,0.84399561,0.85875126,0.86183223,0.23554825,0.69219287,0.82490921,0.22423617,0.097809321,0.63940908,-6.6289557
-26.754166,0.86225689,0.88745175,3,7,0,28.344887,0.77711091,0.096761302,0.22288909,0.9032387,0.19792522,0.13097279,0.11837945,0.11608761,0.80978124,0.2904655,0.14959744,0.81865669,0.93116236,0.33627074,0.80207478,0.86902721,0.88162055,0.88391239,0.19021876,0.7095345,0.85040256,0.18134331,0.068837644,0.66372926,-6.6726187
-26.562205,1,0.88745175,2,3,0,26.738468,0.77118082,0.12265661,0.22881918,0.87734339,0.20685854,0.13920768,0.12585487,0.12330449,0.77144925,0.2885123,0.15635113,0.78145737,0.90860476,0.33955097,0.79314146,0.86079232,0.87414513,0.87669551,0.22855075,0.7114877,0.84364887,0.21854263,0.091395236,0.66044903,-6.6872961
-26.711303,0.96046794,0.88745175,1,3,0,27.050256,0.74023398,0.17722498,0.25976602,0.82277502,0.23995952,0.17148642,0.15562435,0.15206262,0.70219272,0.30438002,0.18717272,0.71466748,0.8552582,0.36160684,0.76004048,0.82851358,0.84437565,0.84793738,0.29780728,0.69561998,0.81282728,0.28533252,0.1447418,0.63839316,-6.6934102
-27.648262,0.65322734,0.88745175,2,3,0,30.156316,0.86798262,0.087245393,0.13201738,0.91275461,0.12635999,0.072414237,0.066211225,0.065518331,0.82807674,0.19844632,0.0812323,0.83209042,0.94489588,0.23341484,0.87364001,0.92758576,0.93378878,0.93448167,0.17192326,0.80155368,0.9187677,0.16790958,0.055104115,0.76658516,-6.9219057
-27.581688,0.98842876,0.88745175,3,7,0,28.304129,0.87709638,0.16383523,0.12290362,0.83616477,0.12814897,0.073717958,0.067362346,0.066641581,0.72200116,0.173874,0.079323469,0.72658844,0.88537529,0.21753437,0.87185103,0.92628204,0.93263765,0.93335842,0.27799884,0.826126,0.92067653,0.27341156,0.11462471,0.78246563,-7.0897738
-27.259453,1,0.88745175,1,1,0,27.560551,0.86109211,0.15939027,0.13890789,0.84060973,0.14181255,0.083944313,0.076395224,0.07544013,0.72700043,0.19262511,0.090923999,0.73249749,0.88727691,0.23873625,0.85818745,0.91605569,0.92360478,0.92455987,0.27299957,0.80737489,0.909076,0.26750251,0.11272309,0.76126375,-7.026248
-27.416203,0.99541926,0.88745175,2,3,0,27.466449,0.87131511,0.15262159,0.12868489,0.84737841,0.13184072,0.076434063,0.069760609,0.068980275,0.73554609,0.18192661,0.082782374,0.74037202,0.89392599,0.22578001,0.86815928,0.92356594,0.93023939,0.93101972,0.26445391,0.81807339,0.91721763,0.25962798,0.10607401,0.77421999,-7.0442734
-26.662863,0.93930907,0.88745175,1,3,0,28.250298,0.78076112,0.10667352,0.21923888,0.89332648,0.19705708,0.13018343,0.11766522,0.11539799,0.79486943,0.28415505,0.14758901,0.80391479,0.92320391,0.33184488,0.80294292,0.86981657,0.88233478,0.88460201,0.20513057,0.71584495,0.85241099,0.19608521,0.076796093,0.66815512,-6.6931685
-27.480394,0.93578381,0.88745175,2,3,0,27.569492,0.64305177,0.10372065,0.35694823,0.89627935,0.28482315,0.2195301,0.20146229,0.19659271,0.7907061,0.39010693,0.25031267,0.80527257,0.9107668,0.44075085,0.71517685,0.7804699,0.79853771,0.80340729,0.2092939,0.60989307,0.74968733,0.19472743,0.089233205,0.55924915,-6.3728015
-26.870939,1,0.88745175,2,3,0,27.637163,0.74043353,0.090734785,0.25956647,0.90926521,0.22207344,0.15370152,0.13912606,0.13611764,0.81753671,0.32427526,0.17702162,0.8278614,0.93316937,0.37037184,0.77792656,0.84629848,0.86087394,0.86388236,0.18246329,0.67572474,0.82297838,0.1721386,0.066830631,0.62962816,-6.5738671
-26.667787,0.97632355,0.88745175,3,7,0,27.384398,0.7901092,0.16969725,0.2098908,0.83030275,0.20178052,0.13450161,0.12157732,0.11917504,0.71276651,0.26280685,0.14686951,0.72259133,0.86968076,0.31745264,0.79821948,0.86549839,0.87842268,0.88082496,0.28723349,0.73719315,0.85313049,0.27740867,0.13031924,0.68254736,-6.8248058
-26.662998,0.92209527,0.88745175,2,3,0,27.436096,0.81042323,0.14186323,0.18957677,0.85813677,0.18094332,0.11588376,0.10479223,0.10296249,0.74737772,0.24808108,0.128014,0.75564492,0.89637455,0.29877647,0.81905668,0.88411624,0.89520777,0.89703751,0.25262228,0.75191892,0.871986,0.24435508,0.10362545,0.70122353,-6.8307421
-27.656538,0.92155094,0.88745175,3,7,0,27.70904,0.87722652,0.17552521,0.12277348,0.82447479,0.12961067,0.074789216,0.068308219,0.067564199,0.70833558,0.17251174,0.080106966,0.71300472,0.87578944,0.21687384,0.87038933,0.92521078,0.93169178,0.9324358,0.29166442,0.82748826,0.91989303,0.28699528,0.12421056,0.78312616,-7.1199933
-28.413395,0.97091392,0.88745175,2,3,0,28.415162,0.89800154,0.20148548,0.10199846,0.79851452,0.11326706,0.063119337,0.058000458,0.057491974,0.68014121,0.14584741,0.066584648,0.68373827,0.85699847,0.18690305,0.88673294,0.93688066,0.94199954,0.94250803,0.31985879,0.85415259,0.93341535,0.31626173,0.14300153,0.81309695,-7.2674598
-27.405856,0.85022834,0.88745175,2,3,0,30.327732,0.85131628,0.08582247,0.14868372,0.91417753,0.13989006,0.082476619,0.075098055,0.074178227,0.82988758,0.21830179,0.093232311,0.83467394,0.94497425,0.25508851,0.86010994,0.91752338,0.92490194,0.92582177,0.17011242,0.78169821,0.90676769,0.16532606,0.055025748,0.74491149,-6.8703258
-27.402899,0.97898656,0.88745175,3,7,0,27.925052,0.85885209,0.093888683,0.14114791,0.90611132,0.13477839,0.078620171,0.071691178,0.070861463,0.81724688,0.20744123,0.088161917,0.82186268,0.93936454,0.24507307,0.86522161,0.92137983,0.92830882,0.92913854,0.18275312,0.79255877,0.91183808,0.17813732,0.060635458,0.75492693,-6.9022712
-27.811374,0.96076607,0.88745175,1,1,0,27.831289,0.87119825,0.081059556,0.12880175,0.91894044,0.12293268,0.069939247,0.064025794,0.063384489,0.83826976,0.19625132,0.078647671,0.84198765,0.94960557,0.22936503,0.87706732,0.93006075,0.93597421,0.93661551,0.16173024,0.80374868,0.92135233,0.15801235,0.050394431,0.77063497,-6.9247631
-28.748457,0.97183368,0.88745175,3,7,0,28.980062,0.62113292,0.26841477,0.37886708,0.73158523,0.34118267,0.28628074,0.26827919,0.26248001,0.61166209,0.38251393,0.30015445,0.62632709,0.73920245,0.43277766,0.65881733,0.71371926,0.73172081,0.73751999,0.38833791,0.61748607,0.69984555,0.37367291,0.26079755,0.56722234,-6.5661759
